transaction_id,card_id,amount,hour,location_risk,merchant_risk,transactions_today,international,online,is_fraud
TXN000433,CARD1037,14.37,8,Low,Known,4,False,True,0
TXN000434,CARD0487,42.04,18,High,Known,4,False,True,0
TXN000435,CARD0483,24.75,6,Low,Known,4,False,False,0
TXN000436,CARD0286,82.41,20,Low,Known,3,False,True,0
TXN000437,CARD1845,96.69,14,Low,Known,3,False,True,0
TXN000438,CARD0491,57.96,11,Low,Known,3,True,True,0
TXN000439,CARD0536,271.88,19,Low,Known,3,False,False,0
TXN000440,CARD1689,73.81,12,Low,New,2,False,False,0
TXN000441,CARD0533,10.26,10,Low,Known,3,False,False,0
TXN000442,CARD1572,149.32,21,Medium,Known,1,True,False,0
TXN000443,CARD1264,73.34,12,Medium,Known,1,False,False,0
TXN000444,CARD0236,47.86,7,Low,New,1,False,False,0
TXN000445,CARD1995,203.08,9,Medium,Known,1,False,False,0
TXN000446,CARD0210,57.37,16,Medium,Known,3,False,True,0
TXN000447,CARD1926,46.88,15,Low,Known,1,False,True,0
TXN000448,CARD1016,51.4,19,Low,Known,4,False,True,0
TXN000449,CARD0082,59.46,11,Low,Known,4,False,True,0
TXN000450,CARD0951,111.06,9,Low,Known,2,False,True,0
TXN000451,CARD0025,49.12,9,Medium,Known,4,False,True,0
TXN000452,CARD0429,108.51,7,Low,Known,2,False,False,0
TXN000453,CARD1880,317.52,10,Medium,Known,2,False,True,0
TXN000454,CARD1149,71.9,7,Low,Known,2,False,True,0
TXN000455,CARD1614,91.86,12,Low,New,4,False,False,0
TXN000456,CARD1331,151.5,15,Low,Known,1,False,False,0
TXN000457,CARD0087,117.27,7,Low,Known,4,False,False,0
TXN000458,CARD0629,55.35,12,Low,Known,2,False,False,0
TXN000459,CARD1230,65.1,20,Low,Known,2,False,False,0
TXN000460,CARD1937,0.96,7,High,Known,1,False,False,0
TXN000461,CARD1557,178.73,16,Medium,Known,4,False,True,0
TXN000462,CARD0574,81.87,17,Low,Known,2,False,True,0
TXN000463,CARD1906,14.33,13,Low,Known,3,False,False,0
TXN000464,CARD0793,93.92,13,Medium,New,2,False,False,0
TXN000465,CARD0577,58.09,20,Medium,Known,1,False,True,0
TXN000466,CARD0373,123.79,11,Low,Known,1,False,False,0
TXN000467,CARD0856,101.73,21,Low,New,3,False,False,0
TXN000468,CARD1325,65.85,12,Medium,Known,2,False,True,0
TXN000469,CARD1873,65.98,18,Low,Known,4,False,False,0
TXN000470,CARD1433,129.28,6,Medium,Known,1,False,False,0
TXN000471,CARD1929,74.62,17,Low,Known,2,False,False,0
TXN000472,CARD0590,81.08,6,Low,Known,4,False,False,0
TXN000473,CARD1301,221.49,10,Low,Known,3,False,False,0
TXN000474,CARD1175,13.79,14,Medium,Known,1,True,False,0
TXN000475,CARD0422,10.96,9,Low,Known,2,False,False,0
TXN000476,CARD1397,26.38,17,Medium,New,3,False,False,0
TXN000477,CARD1066,29.0,7,Low,Known,2,False,False,0
TXN000478,CARD1732,72.92,14,High,New,1,False,False,0
TXN000479,CARD0044,152.44,16,Medium,Known,4,False,False,0
TXN000480,CARD0747,28.29,18,Low,Known,2,False,True,0
TXN000481,CARD1058,109.83,8,Low,Known,3,False,True,0
TXN000482,CARD1939,49.54,18,Low,Known,2,False,False,0
TXN000483,CARD0811,66.26,20,Low,Known,1,False,False,0
TXN000484,CARD1350,34.38,14,Low,Known,3,False,False,0
TXN000485,CARD1401,67.27,17,Low,New,4,False,False,0
TXN000486,CARD0184,39.81,19,Medium,Known,2,False,False,0
TXN000487,CARD0915,61.59,17,Medium,Known,4,False,False,0
TXN000488,CARD1617,81.99,13,Low,New,1,False,True,0
TXN000489,CARD1166,43.67,15,High,Known,3,False,True,0
TXN000490,CARD1496,60.63,17,Low,New,4,False,False,0
TXN000491,CARD1243,72.58,8,Medium,Known,4,False,False,0
TXN000492,CARD1129,47.42,21,Low,Known,1,False,True,0
TXN000493,CARD0259,91.12,11,Low,Known,2,False,False,0
TXN000494,CARD0590,163.9,7,Medium,Known,3,False,True,0
TXN000495,CARD1715,40.23,16,Low,Known,4,True,True,0
TXN000496,CARD1213,120.45,13,Low,New,2,False,True,0
TXN000497,CARD0746,137.47,19,Low,Known,1,False,False,0
TXN000498,CARD1706,150.73,19,Low,Known,4,True,False,0
TXN000499,CARD1812,179.54,8,Low,Known,4,False,True,0
TXN000500,CARD0517,73.81,12,Medium,Known,2,False,False,0
TXN000501,CARD1872,12.22,9,Low,Known,3,False,False,0
TXN000502,CARD0977,218.8,6,Low,New,4,False,False,0
TXN000503,CARD0626,194.82,14,Medium,Known,1,False,False,0
TXN000504,CARD1304,55.89,16,Medium,Known,2,False,False,0
TXN000505,CARD0828,25.32,10,Low,Known,2,False,False,0
TXN000506,CARD0587,50.87,13,Low,Known,2,False,False,0
TXN000507,CARD1991,50.09,16,Low,New,4,False,False,0
TXN000508,CARD0923,178.18,6,Low,Known,1,False,False,0
TXN000509,CARD0624,156.61,13,Low,New,1,False,False,0
TXN000510,CARD1440,36.1,20,Low,Known,2,False,False,0
TXN000511,CARD1459,162.44,19,Medium,Known,4,False,False,0
TXN000512,CARD0235,23.05,11,Low,Known,2,True,False,0
TXN000513,CARD1386,80.37,17,High,Known,4,False,True,0
TXN000514,CARD0119,71.82,19,Low,New,2,False,True,0
TXN000515,CARD1578,96.03,11,Low,Known,2,False,False,0
TXN000516,CARD0150,175.23,16,Medium,Known,3,False,False,0
TXN000517,CARD1838,81.58,16,Low,New,4,False,False,0
TXN000518,CARD1935,207.14,10,Medium,Known,2,True,True,0
TXN000519,CARD0543,40.04,11,Low,Known,3,True,False,0
TXN000520,CARD1992,327.73,9,Low,Known,3,False,True,0
TXN000521,CARD1602,93.73,21,Low,Known,1,False,True,0
TXN000522,CARD1642,74.71,20,Medium,New,3,False,False,0
TXN000523,CARD1753,53.54,21,Low,New,4,False,True,0
TXN000524,CARD1106,6.24,11,Low,New,3,False,False,0
TXN000525,CARD1244,116.38,9,Low,Known,4,False,False,0
TXN000526,CARD0134,67.35,17,Low,Known,2,False,True,0
TXN000527,CARD1858,64.1,7,Medium,Known,2,False,False,0
TXN000528,CARD0284,360.8,8,Medium,Known,2,True,True,0
TXN000529,CARD1613,89.2,14,Low,Known,3,False,True,0
TXN000530,CARD0047,150.94,17,Low,New,4,False,False,0
TXN000531,CARD1183,17.91,19,High,Known,1,True,False,0
TXN000532,CARD0565,50.19,14,Low,Known,3,False,False,0
TXN000533,CARD0809,82.02,19,Low,Known,3,False,True,0
TXN000534,CARD0242,72.4,10,Low,Known,3,False,False,0
TXN000535,CARD1409,27.63,12,High,Known,1,False,True,0
TXN000536,CARD1430,118.71,20,Low,Known,4,False,False,0
TXN000537,CARD0021,40.77,9,Low,Known,3,False,False,0
TXN000538,CARD0624,22.2,21,Low,New,4,False,False,0
TXN000539,CARD1881,107.13,7,Low,Known,4,False,False,0
TXN000540,CARD0430,70.93,16,Low,Known,1,False,True,0
TXN000541,CARD1553,59.69,10,Low,Known,3,False,False,0
TXN000542,CARD1772,177.35,15,Low,Known,3,False,False,0
TXN000543,CARD0742,46.57,18,Low,Known,2,False,True,0
TXN000544,CARD0250,155.09,12,Low,Known,2,False,True,0
TXN000545,CARD0307,34.6,17,Low,Known,2,False,False,0
TXN000546,CARD1663,91.54,21,Low,Known,3,False,True,0
TXN000547,CARD0989,117.89,17,Low,Known,2,False,False,0
TXN000548,CARD1969,60.57,21,Low,Known,2,False,True,0
TXN000549,CARD0416,39.37,21,Low,Known,1,False,False,0
TXN000550,CARD0592,41.12,8,Medium,Known,3,False,False,0
TXN000551,CARD0252,77.94,16,High,Known,3,False,False,0
TXN000552,CARD0563,134.91,15,Low,Known,3,False,False,0
TXN000553,CARD1029,149.71,6,Medium,Known,2,False,False,0
TXN000554,CARD1318,51.75,9,Low,New,4,False,True,0
TXN000555,CARD1524,273.83,19,Low,Known,4,False,True,0
TXN000556,CARD1600,1376.12,4,High,Suspicious,17,False,True,1
TXN000557,CARD0302,83.86,7,Low,Known,1,False,True,0
TXN000558,CARD1041,69.33,12,Low,Known,4,False,False,0
TXN000559,CARD1179,133.77,13,Medium,Known,2,True,True,0
TXN000560,CARD1818,27.95,8,Medium,Known,2,False,False,0
TXN000561,CARD0004,80.56,16,Low,New,2,False,True,0
TXN000562,CARD1215,56.79,21,Medium,Known,4,False,False,0
TXN000563,CARD0430,111.15,12,Low,Known,4,False,False,0
TXN000564,CARD0724,17.41,14,Low,Known,2,False,False,0
TXN000565,CARD0210,48.96,11,Low,Known,2,False,False,0
TXN000566,CARD1796,54.89,9,Low,Known,2,False,False,0
TXN000567,CARD0374,54.0,12,Low,Known,3,False,False,0
TXN000568,CARD0990,186.33,9,Low,Known,1,False,False,0
TXN000569,CARD1802,67.59,18,Medium,Known,2,False,False,0
TXN000570,CARD0796,291.34,18,Low,New,3,False,False,0
TXN000571,CARD0433,216.12,16,Medium,Known,3,True,False,0
TXN000572,CARD0923,59.05,13,Low,Known,3,False,False,0
TXN000573,CARD1129,137.0,17,Medium,Known,1,False,False,0
TXN000574,CARD1489,81.77,21,Low,Known,2,False,False,0
TXN000575,CARD1137,536.51,20,Low,New,2,False,False,0
TXN000576,CARD0721,156.73,18,Low,New,3,False,True,0
TXN000577,CARD1861,55.16,8,Low,Known,3,False,False,0
TXN000578,CARD1294,40.79,14,Low,Known,4,False,False,0
TXN000579,CARD0659,46.08,8,Medium,Known,4,False,False,0
TXN000580,CARD1459,19.48,7,Low,Known,1,False,True,0
TXN000581,CARD0061,163.26,19,Low,Known,3,True,False,0
TXN000582,CARD0048,26.31,7,Low,Known,1,False,False,0
TXN000583,CARD1558,70.11,20,Low,Known,2,False,False,0
TXN000584,CARD1756,132.79,10,Low,Known,4,False,False,0
TXN000585,CARD1892,158.09,9,Medium,Known,4,False,True,0
TXN000586,CARD1279,132.19,21,Medium,Known,1,False,False,0
TXN000587,CARD0526,109.57,16,Low,Known,1,False,True,0
TXN000588,CARD1975,219.2,13,Medium,Known,2,False,True,0
TXN000589,CARD0035,79.69,18,Low,Known,4,False,False,0
TXN000590,CARD0007,45.49,15,Medium,Known,3,False,False,0
TXN000591,CARD1822,115.64,14,Low,Known,4,False,False,0
TXN000592,CARD0504,84.91,12,Medium,New,3,False,False,0
TXN000593,CARD0856,85.36,18,Low,Known,3,False,False,0
TXN000594,CARD1063,162.88,21,Low,Known,3,False,True,0
TXN000595,CARD1235,27.07,6,Low,New,2,False,False,0
TXN000596,CARD0883,25.04,14,Medium,Known,1,False,False,0
TXN000597,CARD1485,167.77,6,Low,Known,3,False,False,0
TXN000598,CARD1258,60.03,14,Low,New,1,False,False,0
TXN000599,CARD1291,144.63,14,Medium,New,1,False,True,0
TXN000600,CARD0848,35.13,15,Low,New,4,False,False,0
TXN000601,CARD1699,12.84,18,Low,New,1,False,True,0
TXN000602,CARD0917,143.68,18,Low,New,3,False,False,0
TXN000603,CARD1990,38.84,13,Low,Known,4,False,False,0
TXN000604,CARD1759,211.44,7,Low,Known,4,False,True,0
TXN000605,CARD0562,53.9,14,Low,Known,3,False,False,0
TXN000606,CARD0282,49.91,12,Low,Known,3,False,False,0
TXN000607,CARD0444,99.19,8,Low,Known,4,False,True,0
TXN000608,CARD0587,71.67,6,Low,New,2,False,True,0
TXN000609,CARD1975,29.2,15,Low,Known,4,False,False,0
TXN000610,CARD0485,90.65,13,Low,Known,2,False,False,0
TXN000611,CARD1200,86.91,13,Low,Known,4,False,True,0
TXN000612,CARD1149,207.29,21,Low,New,1,False,False,0
TXN000613,CARD1372,34.56,16,Low,Known,4,False,True,0
TXN000614,CARD1194,105.57,9,Low,Known,1,False,False,0
TXN000615,CARD0612,10.27,15,High,Known,1,True,False,0
TXN000616,CARD0990,100.96,19,Low,Known,3,False,False,0
TXN000617,CARD1999,36.97,20,Low,Known,1,False,False,0
TXN000618,CARD1209,70.11,10,Low,New,3,False,True,0
TXN000619,CARD1708,46.25,14,Medium,Known,4,False,False,0
TXN000620,CARD0824,98.78,20,Low,Known,1,False,False,0
TXN000621,CARD1271,548.96,3,High,New,9,False,False,1
TXN000622,CARD1140,708.11,4,High,New,13,True,False,1
TXN000623,CARD0479,136.15,17,Low,Known,1,False,False,0
TXN000624,CARD1270,62.48,14,Medium,New,3,False,False,0
TXN000625,CARD1321,97.69,8,Low,Known,4,False,False,0
TXN000626,CARD0189,76.66,20,Low,New,2,True,False,0
TXN000627,CARD1066,15.28,10,Low,New,3,False,False,0
TXN000628,CARD0903,151.66,7,Low,Known,2,False,True,0
TXN000629,CARD1181,77.25,7,Low,Known,1,False,False,0
TXN000630,CARD1604,154.28,12,Medium,Known,4,False,False,0
TXN000631,CARD1927,65.35,21,Low,Known,2,False,False,0
TXN000632,CARD1912,303.17,6,Low,Known,4,False,False,0
TXN000633,CARD1176,6.3,6,High,Known,4,False,False,0
TXN000634,CARD0612,126.24,19,Low,Known,4,False,True,0
TXN000635,CARD1795,83.55,13,Low,Known,3,False,False,0
TXN000636,CARD0825,119.33,21,Low,New,4,False,False,0
TXN000637,CARD0071,106.4,12,Low,Known,1,False,False,0
TXN000638,CARD0823,141.77,21,Low,Known,1,False,False,0
TXN000639,CARD1243,123.92,10,Low,Known,2,True,False,0
TXN000640,CARD1986,98.12,7,Low,Known,2,False,True,0
TXN000641,CARD0950,79.61,20,Medium,Known,2,False,False,0
TXN000642,CARD0915,119.08,10,Low,Known,1,False,True,0
TXN000643,CARD0583,97.39,9,Low,Known,2,False,False,0
TXN000644,CARD0515,97.96,18,Low,Known,4,False,True,0
TXN000645,CARD0233,83.9,11,Low,Known,4,True,False,0
TXN000646,CARD1863,48.25,15,Medium,New,4,False,True,0
TXN000647,CARD0563,11.03,13,Low,Known,3,False,True,0
TXN000648,CARD1241,72.58,12,Low,Known,2,False,True,0
TXN000649,CARD1209,24.88,19,Low,Known,2,False,True,0
TXN000650,CARD1586,40.59,17,Medium,Known,3,False,False,0
TXN000651,CARD0149,63.72,6,Medium,New,4,False,False,0
TXN000652,CARD1496,162.28,9,Low,Known,2,True,False,0
TXN000653,CARD1004,23.08,19,Low,Known,4,False,True,0
TXN000654,CARD0211,78.12,17,High,New,2,False,False,0
TXN000655,CARD1190,26.38,16,Low,Known,1,True,False,0
TXN000656,CARD0106,52.22,6,Medium,Known,2,False,True,0
TXN000657,CARD1102,300.39,6,Medium,Known,1,False,False,0
TXN000658,CARD0915,21.1,18,Low,Known,2,False,False,0
TXN000659,CARD0602,57.93,8,Low,New,3,False,False,0
TXN000660,CARD0553,43.12,6,Low,Known,2,False,False,0
TXN000661,CARD0083,144.42,4,High,New,11,False,False,1
TXN000662,CARD1475,178.41,13,Low,Known,1,False,True,0
TXN000663,CARD0728,3.26,21,Low,Known,3,False,False,0
TXN000664,CARD1541,130.14,19,Low,Known,2,False,False,0
TXN000665,CARD1884,88.55,17,Low,Known,2,False,False,0
TXN000666,CARD0406,337.16,10,Low,Known,4,True,True,0
TXN000667,CARD0755,67.57,19,Medium,Known,2,False,False,0
TXN000668,CARD0600,61.67,19,Low,Known,1,False,False,0
TXN000669,CARD0341,98.82,7,Low,Known,2,True,False,0
TXN000670,CARD1244,17.91,11,Low,Known,3,False,True,0
TXN000671,CARD1346,42.98,14,Low,Known,2,False,False,0
TXN000672,CARD1273,178.75,17,Low,Known,3,False,False,0
TXN000673,CARD0555,127.42,8,Low,Known,1,False,False,0
TXN000674,CARD1418,48.5,20,Medium,Known,2,False,False,0
TXN000675,CARD0925,20.51,17,Low,Known,1,False,False,0
TXN000676,CARD1972,23.21,11,High,Known,3,False,False,0
TXN000677,CARD1807,64.27,13,Low,Known,3,False,True,0
TXN000678,CARD1698,100.65,21,Low,New,4,False,True,0
TXN000679,CARD0766,105.54,13,Medium,New,4,False,False,0
TXN000680,CARD1098,176.45,7,Medium,Known,4,False,True,0
TXN000681,CARD0019,59.57,14,Medium,Known,2,False,False,0
TXN000682,CARD0500,29.67,12,High,Known,1,False,False,0
TXN000683,CARD0270,78.08,11,Medium,Known,4,False,True,0
TXN000684,CARD1147,32.97,15,Medium,New,2,False,True,0
TXN000685,CARD0211,62.94,20,Low,New,2,False,False,0
TXN000686,CARD0966,128.19,19,Medium,Known,4,False,True,0
TXN000687,CARD0455,42.36,8,Low,Known,3,False,True,0
TXN000688,CARD1610,167.57,17,Medium,Known,1,False,True,0
TXN000689,CARD0350,134.4,15,Low,Known,1,False,False,0
TXN000690,CARD1173,34.39,16,Low,Known,2,False,False,0
TXN000691,CARD1901,299.34,19,Low,Known,3,False,False,0
TXN000692,CARD1067,59.35,7,Low,Known,3,False,True,0
TXN000693,CARD0216,139.56,12,Low,Known,1,True,False,0
TXN000694,CARD0682,283.28,7,Low,Known,3,True,False,0
TXN000695,CARD1983,149.09,14,Low,Known,3,False,True,0
TXN000696,CARD0875,104.2,14,Low,Known,4,False,False,0
TXN000697,CARD0312,52.29,17,Low,Known,4,False,False,0
TXN000698,CARD0235,71.87,11,Medium,Known,3,False,True,0
TXN000699,CARD0108,209.35,12,Medium,Known,4,False,False,0
TXN000700,CARD1235,141.45,17,Low,Known,2,False,False,0
TXN000701,CARD0522,102.68,16,Low,Known,4,False,False,0
TXN000702,CARD0853,69.87,17,Low,Known,4,False,False,0
TXN000703,CARD1700,72.84,14,Medium,New,3,False,True,0
TXN000704,CARD1058,61.15,21,Low,Known,1,True,False,0
TXN000705,CARD0268,54.6,7,Low,Known,3,False,False,0
TXN000706,CARD0630,43.73,11,Low,Known,2,True,True,0
TXN000707,CARD1257,55.76,6,Medium,Known,1,False,True,0
TXN000708,CARD0422,74.47,11,Low,New,3,False,False,0
TXN000709,CARD0113,57.6,16,Medium,New,2,False,False,0
TXN000710,CARD0998,119.61,6,Low,Known,1,False,False,0
TXN000711,CARD1549,95.27,19,Low,Known,3,False,True,0
TXN000712,CARD1038,241.57,8,Low,Known,3,False,False,0
TXN000713,CARD1317,114.9,21,Medium,Known,1,False,False,0
TXN000714,CARD0084,74.13,10,Low,Known,1,False,False,0
TXN000715,CARD1057,68.91,13,Low,Known,3,False,False,0
TXN000716,CARD1439,45.97,15,Low,Known,4,False,False,0
TXN000717,CARD0233,112.92,7,Low,New,1,False,True,0
TXN000718,CARD0144,138.66,17,Low,Known,2,False,False,0
TXN000719,CARD0082,113.72,12,Low,Known,3,False,False,0
TXN000720,CARD1412,178.71,14,Medium,New,3,False,False,0
TXN000721,CARD0287,211.61,16,Medium,Known,4,False,False,0
TXN000722,CARD1041,138.86,10,Low,Known,1,False,True,0
TXN000723,CARD0867,69.37,18,Low,New,1,False,False,0
TXN000724,CARD0600,45.88,20,Medium,Known,1,False,True,0
TXN000725,CARD1621,356.34,8,Medium,Known,3,False,False,0
TXN000726,CARD1350,116.27,9,Low,Known,2,False,False,0
TXN000727,CARD1775,37.93,6,Medium,Known,2,False,False,0
TXN000728,CARD0134,33.8,10,Medium,New,3,False,False,0
TXN000729,CARD1939,208.09,16,Medium,Known,2,False,False,0
TXN000730,CARD0236,79.78,18,Low,Known,2,False,False,0
TXN000731,CARD1101,31.35,6,Low,New,2,False,False,0
TXN000732,CARD0799,98.04,8,Low,Known,1,False,False,0
TXN000733,CARD0240,31.72,17,Low,Known,4,False,False,0
TXN000734,CARD0725,30.7,10,Low,Known,2,False,False,0
TXN000735,CARD0358,186.7,9,Low,Known,3,False,True,0
TXN000736,CARD0941,154.04,7,Medium,Known,4,False,True,0
TXN000737,CARD1420,105.57,14,Low,Known,4,False,False,0
TXN000738,CARD1893,51.21,19,Medium,Known,1,False,True,0
TXN000739,CARD1815,86.02,19,High,Known,1,False,False,0
TXN000740,CARD0316,52.47,16,Low,New,2,False,False,0
TXN000741,CARD0287,61.35,12,Low,Known,3,False,True,0
TXN000742,CARD0008,42.05,13,High,Known,3,False,False,0
TXN000743,CARD0911,5.85,15,High,Known,4,False,False,0
TXN000744,CARD1825,42.96,18,Low,Known,1,False,False,0
TXN000745,CARD0473,35.18,6,Low,Known,4,False,False,0
TXN000746,CARD1122,45.73,19,Low,Known,3,False,False,0
TXN000747,CARD1657,145.74,7,Low,Known,4,False,False,0
TXN000748,CARD1301,102.24,19,Medium,New,1,False,True,0
TXN000749,CARD0027,22.68,6,Low,Known,4,False,True,0
TXN000750,CARD1202,132.79,10,Medium,New,2,False,False,0
TXN000751,CARD0564,14.07,13,Low,Known,2,False,False,0
TXN000752,CARD1869,112.53,20,Low,New,4,False,True,0
TXN000753,CARD1326,32.66,11,Low,Known,2,False,False,0
TXN000754,CARD1706,35.53,15,Low,Known,1,False,False,0
TXN000755,CARD1765,153.19,7,Medium,Known,1,False,False,0
TXN000756,CARD0498,137.37,18,Low,New,3,False,False,0
TXN000757,CARD1312,59.62,7,Low,Known,2,False,False,0
TXN000758,CARD1641,94.13,12,Low,Known,2,False,False,0
TXN000759,CARD0343,57.89,16,Medium,Known,4,False,False,0
TXN000760,CARD0002,79.69,19,Low,Known,4,False,False,0
TXN000761,CARD0910,129.87,10,Medium,Known,1,False,False,0
TXN000762,CARD0526,74.04,8,Low,Known,2,False,True,0
TXN000763,CARD0932,104.56,6,Low,Known,3,False,False,0
TXN000764,CARD1311,19.05,12,Low,New,2,False,False,0
TXN000765,CARD0931,9.99,17,Medium,New,1,False,False,0
TXN000766,CARD0603,37.1,13,High,Known,4,True,True,0
TXN000767,CARD1651,316.73,14,Low,New,3,False,True,0
TXN000768,CARD0250,165.33,16,Low,Known,1,False,True,0
TXN000769,CARD1609,68.31,21,Medium,Known,1,False,False,0
TXN000770,CARD0146,196.6,10,Low,New,4,False,False,0
TXN000771,CARD1073,39.66,20,Medium,Known,4,False,False,0
TXN000772,CARD1940,107.64,20,Low,Known,3,False,False,0
TXN000773,CARD0283,77.15,12,High,Known,2,False,False,0
TXN000774,CARD1217,89.98,14,Low,Known,2,False,False,0
TXN000775,CARD0847,100.45,12,High,Known,3,False,False,0
TXN000776,CARD1623,36.61,19,Low,New,3,False,False,0
TXN000777,CARD0254,181.15,15,Low,New,2,False,True,0
TXN000778,CARD1450,403.94,10,Low,Known,3,False,True,0
TXN000779,CARD0178,78.52,13,Low,Known,2,False,False,0
TXN000780,CARD1753,47.77,20,Low,Known,4,False,False,0
TXN000781,CARD0690,70.41,13,Low,New,1,False,True,0
TXN000782,CARD1746,133.8,12,Low,Known,3,False,True,0
TXN000783,CARD1252,60.02,18,Low,New,4,False,False,0
TXN000784,CARD1260,36.44,19,Low,Known,1,False,False,0
TXN000785,CARD1642,68.61,11,Medium,Known,3,False,False,0
TXN000786,CARD1848,32.66,6,Low,Known,1,False,False,0
TXN000787,CARD0322,26.18,16,Low,New,2,False,True,0
TXN000788,CARD0210,9.26,12,Low,Known,3,False,False,0
TXN000789,CARD1906,187.96,9,Low,Known,4,True,False,0
TXN000790,CARD0900,117.94,8,Low,New,1,False,True,0
TXN000791,CARD1764,80.45,16,Low,Known,4,False,False,0
TXN000792,CARD1585,22.09,9,Low,Known,1,False,False,0
TXN000793,CARD0657,139.67,11,Medium,Known,1,False,True,0
TXN000794,CARD1581,54.04,8,Medium,Known,2,False,True,0
TXN000795,CARD0448,557.98,2,High,Suspicious,5,False,True,1
TXN000796,CARD1093,105.09,10,Low,Known,1,False,False,0
TXN000797,CARD0948,33.51,13,Low,Known,1,False,False,0
TXN000798,CARD0813,77.52,10,Low,Known,2,False,True,0
TXN000799,CARD0785,147.51,17,Low,Known,2,False,True,0
TXN000800,CARD0271,30.56,11,Low,Known,3,False,True,0
TXN000801,CARD0660,80.14,14,Low,Known,2,False,False,0
TXN000802,CARD0906,314.33,12,Low,Known,4,True,True,0
TXN000803,CARD1039,243.58,20,Medium,Known,2,False,True,0
TXN000804,CARD1452,102.81,6,Low,Known,2,False,False,0
TXN000805,CARD0703,143.41,12,Low,Known,4,False,False,0
TXN000806,CARD0824,4.15,8,Medium,Known,3,False,False,0
TXN000807,CARD0525,50.37,7,Medium,Known,1,True,True,0
TXN000808,CARD1986,50.84,15,Medium,Known,4,True,False,0
TXN000809,CARD0034,125.55,6,Low,Known,3,False,False,0
TXN000810,CARD0455,41.61,16,Low,Known,2,False,False,0
TXN000811,CARD1380,133.74,17,Medium,Known,1,False,False,0
TXN000812,CARD1454,112.73,17,Low,New,1,False,True,0
TXN000813,CARD1572,77.28,11,Low,Known,1,False,False,0
TXN000814,CARD1664,59.01,19,Low,Known,3,False,False,0
TXN000815,CARD0672,16.51,18,Low,Known,4,False,False,0
TXN000816,CARD1264,270.27,11,Low,Known,1,False,True,0
TXN000817,CARD0456,60.48,11,Medium,Known,3,False,False,0
TXN000818,CARD1851,64.85,16,Medium,Known,2,False,False,0
TXN000819,CARD0355,38.36,7,Low,Known,1,False,True,0
TXN000820,CARD0762,48.02,9,Medium,Known,4,False,True,0
TXN000821,CARD0628,18.39,17,Low,Known,3,False,False,0
TXN000822,CARD0231,40.21,15,Medium,Known,1,False,False,0
TXN000823,CARD0501,67.94,15,Low,New,1,False,False,0
TXN000824,CARD1625,115.15,8,High,Known,3,False,False,0
TXN000825,CARD0284,216.47,7,Medium,Known,2,True,False,0
TXN000826,CARD0026,11.55,15,Low,Known,4,False,False,0
TXN000827,CARD1725,124.26,14,Low,Known,2,False,False,0
TXN000828,CARD1604,164.66,9,Low,Known,4,True,False,0
TXN000829,CARD0983,91.13,7,Low,Known,3,True,False,0
