city,date,temperature,humidity,precipitation,wind_speed,conditions,uv_index
Los Angeles,2023-01-27,80.1,60.0,0.0,9.5,Cloudy,6.0
Los Angeles,2023-01-28,71.1,59.0,0.0,11.1,Sunny,7.0
Los Angeles,2023-01-29,69.0,60.0,0.01,6.3,Cloudy,7.0
Los Angeles,2023-01-30,50.3,52.0,0.47,9.1,Cloudy,6.0
Los Angeles,2023-01-31,72.4,60.0,0.0,20.8,Cloudy,4.0
Los Angeles,2023-02-01,53.0,63.0,0.0,0.4,Sunny,5.0
Los Angeles,2023-02-02,74.7,56.0,0.73,5.4,Rainy,7.0
Los Angeles,2023-02-03,78.2,68.0,0.0,10.8,Sunny,7.0
Los Angeles,2023-02-04,92.0,59.0,1.15,21.2,Cloudy,3.0
Los Angeles,2023-02-05,72.9,53.0,0.0,15.6,Sunny,6.0
Los Angeles,2023-02-06,85.4,68.0,0.0,8.2,Sunny,7.0
Los Angeles,2023-02-07,107.9,60.0,0.0,3.8,Rainy,7.0
Los Angeles,2023-02-08,85.1,62.0,0.0,1.0,Rainy,5.0
Los Angeles,2023-02-09,77.6,55.0,0.0,11.2,Stormy,7.0
Los Angeles,2023-02-10,64.6,58.0,0.29,10.7,Sunny,6.0
Los Angeles,2023-02-11,65.7,66.0,0.75,10.1,Sunny,7.0
Los Angeles,2023-02-12,69.1,55.0,0.0,12.6,Stormy,7.0
Los Angeles,2023-02-13,79.3,57.0,0.08,7.9,Sunny,2.0
Los Angeles,2023-02-14,73.8,54.0,0.0,10.2,Sunny,5.0
Los Angeles,2023-02-15,95.9,63.0,0.52,13.9,Stormy,2.0
Los Angeles,2023-02-16,70.8,61.0,0.0,5.4,Stormy,5.0
Los Angeles,2023-02-17,64.1,51.0,0.46,11.0,Sunny,5.0
Los Angeles,2023-02-18,95.0,63.0,0.87,2.0,Cloudy,2.0
Los Angeles,2023-02-19,74.8,59.0,0.0,17.2,Sunny,3.0
Los Angeles,2023-02-20,87.3,65.0,0.0,1.0,Rainy,2.0
Los Angeles,2023-02-21,92.3,65.0,0.36,16.8,Cloudy,8.0
Los Angeles,2023-02-22,84.6,61.0,0.87,9.4,Rainy,8.0
Los Angeles,2023-02-23,94.3,56.0,0.67,9.3,Stormy,8.0
Los Angeles,2023-02-24,78.0,54.0,0.31,12.1,Cloudy,5.0
Los Angeles,2023-02-25,82.5,59.0,0.0,5.0,Sunny,7.0
Los Angeles,2023-02-26,87.2,51.0,0.2,22.8,Cloudy,5.0
Los Angeles,2023-02-27,69.5,61.0,0.37,6.7,Cloudy,7.0
Los Angeles,2023-02-28,94.7,68.0,0.15,12.2,Sunny,9.0
Los Angeles,2023-03-01,76.3,68.0,0.06,10.6,Sunny,11.0
Los Angeles,2023-03-02,87.3,50.0,0.0,6.2,Cloudy,10.0
Los Angeles,2023-03-03,84.8,56.0,0.0,12.9,Rainy,7.0
Los Angeles,2023-03-04,79.4,70.0,0.0,11.3,Cloudy,6.0
Los Angeles,2023-03-05,81.7,50.0,0.0,12.4,Stormy,4.0
Los Angeles,2023-03-06,101.4,70.0,0.17,11.3,Cloudy,7.0
Los Angeles,2023-03-07,110.0,51.0,0.0,10.3,Stormy,9.0
Los Angeles,2023-03-08,80.1,61.0,0.07,8.6,Rainy,5.0
Los Angeles,2023-03-09,85.6,54.0,0.82,13.6,Sunny,5.0
Los Angeles,2023-03-10,99.8,57.0,0.16,11.5,Sunny,8.0
Los Angeles,2023-03-11,99.6,62.0,0.87,9.7,Stormy,8.0
Los Angeles,2023-03-12,100.1,64.0,1.08,6.8,Sunny,6.0
Los Angeles,2023-03-13,83.4,67.0,0.0,12.8,Sunny,7.0
Los Angeles,2023-03-14,88.7,69.0,0.46,11.1,Sunny,5.0
Los Angeles,2023-03-15,92.3,69.0,0.0,15.8,Sunny,9.0
Los Angeles,2023-03-16,88.4,57.0,0.0,3.2,Cloudy,8.0
Los Angeles,2023-03-17,93.2,64.0,0.0,4.3,Stormy,5.0
Los Angeles,2023-03-18,72.7,57.0,0.0,20.7,Sunny,9.0
Los Angeles,2023-03-19,99.2,57.0,0.14,9.8,Cloudy,6.0
Los Angeles,2023-03-20,96.7,57.0,0.4,9.9,Rainy,5.0
Los Angeles,2023-03-21,111.1,68.0,0.39,6.5,Sunny,9.0
Los Angeles,2023-03-22,92.0,63.0,0.44,3.5,Stormy,3.0
Los Angeles,2023-03-23,101.9,61.0,0.0,17.1,Sunny,4.0
Los Angeles,2023-03-24,83.3,51.0,0.0,7.8,Cloudy,6.0
Los Angeles,2023-03-25,109.6,51.0,0.0,17.0,Cloudy,5.0
Los Angeles,2023-03-26,100.9,64.0,0.43,11.6,Cloudy,5.0
Los Angeles,2023-03-27,87.2,61.0,0.34,12.2,Cloudy,8.0
Los Angeles,2023-03-28,84.3,58.0,0.33,7.8,Cloudy,3.0
Los Angeles,2023-03-29,83.6,54.0,1.22,14.1,Sunny,4.0
Los Angeles,2023-03-30,106.7,54.0,0.09,8.2,Sunny,5.0
Los Angeles,2023-03-31,95.6,59.0,0.0,0.8,Rainy,6.0
Los Angeles,2023-04-01,96.5,69.0,0.67,18.7,Cloudy,7.0
Los Angeles,2023-04-02,94.0,65.0,0.0,16.2,Sunny,6.0
Los Angeles,2023-04-03,89.9,52.0,0.11,5.3,Cloudy,5.0
Los Angeles,2023-04-04,99.0,68.0,1.13,12.3,Sunny,7.0
Los Angeles,2023-04-05,90.9,59.0,0.85,11.6,Stormy,4.0
Los Angeles,2023-04-06,92.9,59.0,0.32,15.9,Sunny,9.0
Los Angeles,2023-04-07,111.5,67.0,0.26,10.3,Cloudy,7.0
Los Angeles,2023-04-08,83.5,57.0,0.69,7.4,Rainy,4.0
Los Angeles,2023-04-09,94.9,57.0,0.17,11.1,Sunny,4.0
Los Angeles,2023-04-10,78.3,62.0,0.0,11.6,Sunny,4.0
Los Angeles,2023-04-11,89.5,64.0,0.98,2.1,Sunny,4.0
Los Angeles,2023-04-12,95.9,52.0,0.0,7.7,Cloudy,7.0
Los Angeles,2023-04-13,95.8,57.0,0.54,2.7,Sunny,5.0
Los Angeles,2023-04-14,93.7,66.0,0.46,7.9,Rainy,1.0
Los Angeles,2023-04-15,88.9,51.0,0.0,19.7,Sunny,7.0
Los Angeles,2023-04-16,106.8,50.0,0.65,11.9,Rainy,6.0
Los Angeles,2023-04-17,85.3,62.0,0.0,15.3,Sunny,6.0
Los Angeles,2023-04-18,94.1,54.0,0.0,6.9,Sunny,4.0
Los Angeles,2023-04-19,86.2,57.0,0.0,0.6,Sunny,5.0
Los Angeles,2023-04-20,94.4,59.0,0.0,0.8,Stormy,8.0
Los Angeles,2023-04-21,98.7,66.0,0.69,6.0,Sunny,5.0
Los Angeles,2023-04-22,87.9,69.0,0.0,5.2,Stormy,6.0
Los Angeles,2023-04-23,79.8,57.0,0.2,9.1,Sunny,5.0
Los Angeles,2023-04-24,86.6,64.0,0.76,6.8,Cloudy,5.0
Los Angeles,2023-04-25,71.9,68.0,0.58,4.2,Sunny,4.0
Los Angeles,2023-04-26,89.8,55.0,0.0,4.3,Cloudy,5.0
Los Angeles,2023-04-27,84.7,53.0,0.09,15.2,Sunny,4.0
Los Angeles,2023-04-28,95.1,63.0,0.0,5.9,Rainy,4.0
Los Angeles,2023-04-29,78.0,64.0,0.0,16.0,Cloudy,5.0
Los Angeles,2023-04-30,119.6,65.0,0.07,12.1,Sunny,6.0
Los Angeles,2023-05-01,98.9,54.0,0.14,6.7,Sunny,4.0
Los Angeles,2023-05-02,74.6,60.0,0.19,16.4,Cloudy,5.0
Los Angeles,2023-05-03,81.7,64.0,0.0,2.8,Rainy,5.0
Los Angeles,2023-05-04,82.4,66.0,0.0,16.2,Rainy,6.0
Los Angeles,2023-05-05,80.5,65.0,0.0,3.3,Sunny,5.0
Los Angeles,2023-05-06,79.1,68.0,0.16,1.5,Sunny,7.0
Los Angeles,2023-05-07,86.2,69.0,0.0,4.3,Rainy,2.0
Los Angeles,2023-05-08,72.3,50.0,0.0,11.9,Rainy,7.0
Los Angeles,2023-05-09,78.6,61.0,0.06,16.5,Sunny,6.0
Los Angeles,2023-05-10,98.6,66.0,0.0,7.2,Cloudy,7.0
Los Angeles,2023-05-11,82.9,64.0,0.13,5.9,Sunny,4.0
Los Angeles,2023-05-12,88.3,60.0,0.0,6.1,Rainy,2.0
Los Angeles,2023-05-13,85.7,50.0,1.2,4.4,Cloudy,7.0
Los Angeles,2023-05-14,69.3,64.0,0.0,14.4,Sunny,8.0
Los Angeles,2023-05-15,99.3,55.0,0.16,11.3,Sunny,8.0
Los Angeles,2023-05-16,92.9,56.0,0.18,3.3,Stormy,4.0
Los Angeles,2023-05-17,73.4,67.0,0.0,2.3,Rainy,5.0
Los Angeles,2023-05-18,76.2,55.0,0.44,3.5,Sunny,8.0
Los Angeles,2023-05-19,71.9,69.0,0.53,12.5,Sunny,4.0
Los Angeles,2023-05-20,75.6,60.0,0.45,10.5,Cloudy,6.0
Los Angeles,2023-05-21,71.8,65.0,0.04,12.4,Stormy,7.0
Los Angeles,2023-05-22,91.3,64.0,0.0,10.9,Sunny,6.0
Los Angeles,2023-05-23,72.7,57.0,0.0,5.8,Sunny,4.0
Los Angeles,2023-05-24,76.2,58.0,1.23,12.0,Sunny,2.0
Los Angeles,2023-05-25,75.5,56.0,0.0,16.5,Cloudy,7.0
Los Angeles,2023-05-26,88.1,52.0,0.49,8.7,Sunny,7.0
Los Angeles,2023-05-27,83.5,66.0,0.5,1.7,Sunny,4.0
Los Angeles,2023-05-28,61.2,57.0,0.19,2.5,Rainy,3.0
Los Angeles,2023-05-29,70.8,53.0,0.0,7.4,Sunny,4.0
Los Angeles,2023-05-30,75.0,60.0,0.0,11.2,Cloudy,6.0
Los Angeles,2023-05-31,63.6,55.0,0.0,16.3,Sunny,5.0
Los Angeles,2023-06-01,80.6,57.0,0.27,6.3,Cloudy,5.0
Los Angeles,2023-06-02,85.0,63.0,1.39,10.3,Sunny,6.0
Los Angeles,2023-06-03,77.2,50.0,0.0,11.2,Rainy,7.0
Los Angeles,2023-06-04,82.2,62.0,0.0,3.7,Sunny,6.0
Los Angeles,2023-06-05,65.3,65.0,0.0,5.9,Cloudy,7.0
Los Angeles,2023-06-06,61.1,59.0,0.06,8.6,Sunny,6.0
Los Angeles,2023-06-07,76.4,55.0,0.0,10.0,Sunny,7.0
Los Angeles,2023-06-08,82.0,65.0,0.0,5.3,Cloudy,7.0
Los Angeles,2023-06-09,85.7,65.0,0.0,3.5,Sunny,9.0
Los Angeles,2023-06-10,67.8,69.0,0.55,12.5,Rainy,9.0
Los Angeles,2023-06-11,82.0,58.0,0.06,12.2,Sunny,7.0
Los Angeles,2023-06-12,62.3,64.0,0.0,12.5,Rainy,6.0
Los Angeles,2023-06-13,59.3,54.0,0.0,18.0,Rainy,9.0
Los Angeles,2023-06-14,60.6,64.0,0.0,8.9,Sunny,5.0
Los Angeles,2023-06-15,61.4,58.0,0.2,8.0,Cloudy,4.0
Los Angeles,2023-06-16,61.5,68.0,0.0,6.2,Sunny,4.0
Los Angeles,2023-06-17,81.1,55.0,0.02,8.1,Cloudy,5.0
Los Angeles,2023-06-18,52.3,69.0,0.15,11.3,Cloudy,8.0
Los Angeles,2023-06-19,70.9,63.0,0.28,4.8,Sunny,9.0
Los Angeles,2023-06-20,57.0,63.0,0.44,14.6,Rainy,6.0
Los Angeles,2023-06-21,56.4,60.0,0.2,23.3,Rainy,7.0
Los Angeles,2023-06-22,71.2,66.0,0.67,12.3,Cloudy,6.0
Los Angeles,2023-06-23,74.1,55.0,0.7,11.8,Sunny,6.0
Los Angeles,2023-06-24,78.3,57.0,0.26,11.6,Sunny,6.0
Los Angeles,2023-06-25,49.4,57.0,0.0,17.4,Sunny,4.0
Los Angeles,2023-06-26,73.3,50.0,0.38,14.8,Sunny,6.0
Los Angeles,2023-06-27,60.7,56.0,0.0,11.8,Sunny,7.0
Los Angeles,2023-06-28,53.5,53.0,0.8,8.2,Rainy,9.0
Los Angeles,2023-06-29,67.7,68.0,0.0,11.4,Rainy,4.0
Los Angeles,2023-06-30,61.2,60.0,0.0,10.5,Rainy,6.0
Los Angeles,2023-07-01,51.4,68.0,0.0,2.7,Sunny,5.0
Los Angeles,2023-07-02,52.6,63.0,0.75,11.1,Stormy,3.0
Los Angeles,2023-07-03,65.6,69.0,0.2,15.1,Cloudy,5.0
Los Angeles,2023-07-04,83.2,66.0,0.14,6.4,Rainy,5.0
Los Angeles,2023-07-05,46.5,63.0,1.06,18.9,Sunny,4.0
Los Angeles,2023-07-06,47.9,61.0,0.0,21.5,Cloudy,2.0
Los Angeles,2023-07-07,55.8,60.0,0.05,18.0,Rainy,6.0
Los Angeles,2023-07-08,56.2,54.0,0.92,5.7,Sunny,3.0
Los Angeles,2023-07-09,69.3,62.0,0.0,3.9,Cloudy,7.0
Los Angeles,2023-07-10,60.5,55.0,0.55,6.6,Rainy,5.0
Los Angeles,2023-07-11,62.7,69.0,0.0,15.3,Rainy,7.0
Los Angeles,2023-07-12,69.2,52.0,0.73,7.8,Rainy,5.0
Los Angeles,2023-07-13,49.1,57.0,0.0,11.4,Sunny,3.0
Los Angeles,2023-07-14,53.3,59.0,0.04,7.5,Sunny,9.0
Los Angeles,2023-07-15,48.8,68.0,0.0,6.0,Rainy,9.0
Los Angeles,2023-07-16,48.3,58.0,0.0,14.4,Rainy,7.0
Los Angeles,2023-07-17,47.3,64.0,0.04,2.9,Cloudy,4.0
Los Angeles,2023-07-18,56.0,68.0,0.51,7.2,Sunny,6.0
Los Angeles,2023-07-19,60.7,62.0,0.22,15.3,Stormy,4.0
Los Angeles,2023-07-20,68.1,55.0,0.0,2.8,Sunny,6.0
Los Angeles,2023-07-21,54.8,67.0,0.41,14.3,Rainy,9.0
Los Angeles,2023-07-22,51.5,50.0,0.0,8.0,Sunny,5.0
Los Angeles,2023-07-23,50.7,52.0,0.76,12.0,Sunny,4.0
Los Angeles,2023-07-24,40.4,70.0,0.08,12.9,Stormy,1.0
Los Angeles,2023-07-25,56.9,64.0,0.29,10.6,Rainy,7.0
Los Angeles,2023-07-26,25.0,55.0,0.0,4.1,Rainy,6.0
Los Angeles,2023-07-27,33.6,63.0,0.0,17.8,Sunny,4.0
Los Angeles,2023-07-28,61.1,57.0,1.15,20.2,Sunny,4.0
Los Angeles,2023-07-29,55.7,55.0,0.0,5.8,Cloudy,7.0
Los Angeles,2023-07-30,42.4,53.0,0.0,14.9,Cloudy,6.0
Los Angeles,2023-07-31,40.2,64.0,0.0,6.5,Rainy,6.0
Los Angeles,2023-08-01,50.6,59.0,0.6,2.4,Cloudy,6.0
Los Angeles,2023-08-02,35.7,58.0,0.0,12.2,Stormy,8.0
Los Angeles,2023-08-03,56.7,63.0,0.0,16.9,Cloudy,4.0
Los Angeles,2023-08-04,47.6,61.0,0.6,8.0,Cloudy,6.0
Los Angeles,2023-08-05,40.1,62.0,0.0,5.4,Rainy,6.0
Los Angeles,2023-08-06,49.9,61.0,0.13,11.5,Stormy,6.0
Los Angeles,2023-08-07,50.9,64.0,0.0,8.5,Cloudy,6.0
Los Angeles,2023-08-08,38.4,69.0,0.04,7.7,Rainy,5.0
Los Angeles,2023-08-09,40.3,64.0,0.0,7.3,Sunny,2.0
Los Angeles,2023-08-10,26.8,51.0,0.71,10.8,Stormy,10.0
Los Angeles,2023-08-11,51.3,50.0,0.0,6.0,Cloudy,8.0
Los Angeles,2023-08-12,19.3,67.0,0.0,12.0,Sunny,4.0
Los Angeles,2023-08-13,39.1,57.0,0.0,12.9,Cloudy,4.0
Los Angeles,2023-08-14,45.6,51.0,0.5,6.4,Sunny,6.0
Los Angeles,2023-08-15,37.6,63.0,0.52,4.6,Rainy,6.0
Los Angeles,2023-08-16,35.8,66.0,0.0,8.3,Rainy,1.0
Los Angeles,2023-08-17,33.0,64.0,0.0,20.3,Cloudy,7.0
Los Angeles,2023-08-18,45.4,63.0,0.12,12.3,Sunny,4.0
Los Angeles,2023-08-19,16.3,54.0,0.0,11.1,Sunny,7.0
Los Angeles,2023-08-20,50.9,64.0,1.01,10.0,Rainy,6.0
Los Angeles,2023-08-21,43.0,54.0,0.0,15.4,Sunny,6.0
Los Angeles,2023-08-22,24.1,68.0,0.1,12.6,Cloudy,2.0
Los Angeles,2023-08-23,38.4,66.0,0.2,13.1,Cloudy,7.0
Los Angeles,2023-08-24,44.3,51.0,0.33,7.8,Stormy,6.0
Los Angeles,2023-08-25,42.7,57.0,0.0,5.3,Rainy,5.0
Los Angeles,2023-08-26,50.0,62.0,1.19,5.8,Cloudy,6.0
Los Angeles,2023-08-27,35.8,68.0,0.43,12.6,Cloudy,9.0
Los Angeles,2023-08-28,31.8,58.0,0.26,12.9,Rainy,7.0
Los Angeles,2023-08-29,22.8,64.0,0.0,5.0,Sunny,3.0
Los Angeles,2023-08-30,27.5,52.0,0.81,15.6,Sunny,3.0
Los Angeles,2023-08-31,13.0,52.0,0.0,15.7,Rainy,8.0
Los Angeles,2023-09-01,15.6,69.0,0.0,9.5,Rainy,7.0
Los Angeles,2023-09-02,37.0,60.0,0.43,4.8,Stormy,5.0
Los Angeles,2023-09-03,23.7,51.0,0.67,13.1,Cloudy,10.0
Los Angeles,2023-09-04,24.6,69.0,0.0,14.1,Cloudy,1.0
Los Angeles,2023-09-05,52.9,58.0,0.0,9.2,Cloudy,1.0
Los Angeles,2023-09-06,34.9,65.0,0.24,9.0,Sunny,7.0
Los Angeles,2023-09-07,18.6,68.0,0.0,2.7,Sunny,8.0
Los Angeles,2023-09-08,24.5,53.0,0.12,14.8,Rainy,7.0
Los Angeles,2023-09-09,32.9,55.0,0.0,4.4,Sunny,6.0
Los Angeles,2023-09-10,28.8,64.0,0.1,4.7,Sunny,5.0
Los Angeles,2023-09-11,32.8,54.0,0.81,6.6,Sunny,5.0
Los Angeles,2023-09-12,38.7,51.0,0.12,10.5,Sunny,3.0
Los Angeles,2023-09-13,46.0,66.0,0.0,8.4,Rainy,7.0
Los Angeles,2023-09-14,38.7,55.0,0.7,4.1,Cloudy,7.0
Los Angeles,2023-09-15,35.2,65.0,0.27,14.3,Rainy,6.0
Los Angeles,2023-09-16,58.7,68.0,0.94,4.9,Cloudy,8.0
Los Angeles,2023-09-17,34.9,51.0,0.0,16.0,Sunny,7.0
Los Angeles,2023-09-18,46.8,66.0,0.63,24.0,Sunny,5.0
Los Angeles,2023-09-19,36.6,61.0,0.0,7.5,Sunny,2.0
Los Angeles,2023-09-20,28.6,52.0,0.0,17.9,Sunny,6.0
Los Angeles,2023-09-21,13.7,53.0,0.53,4.8,Cloudy,6.0
Los Angeles,2023-09-22,10.3,53.0,0.0,18.7,Cloudy,10.0
Los Angeles,2023-09-23,18.0,50.0,0.54,17.1,Cloudy,5.0
Los Angeles,2023-09-24,30.1,64.0,0.05,4.4,Cloudy,5.0
Los Angeles,2023-09-25,13.7,68.0,0.0,20.8,Cloudy,6.0
Los Angeles,2023-09-26,34.5,67.0,1.56,14.6,Sunny,4.0
Los Angeles,2023-09-27,21.4,58.0,0.79,10.6,Sunny,5.0
Los Angeles,2023-09-28,41.2,51.0,0.73,7.6,Cloudy,3.0
Los Angeles,2023-09-29,11.2,61.0,0.86,9.0,Sunny,6.0
Los Angeles,2023-09-30,47.9,68.0,0.73,3.1,Cloudy,4.0
Los Angeles,2023-10-01,31.7,63.0,0.29,13.7,Sunny,8.0
Los Angeles,2023-10-02,10.5,50.0,0.03,11.4,Sunny,1.0
Los Angeles,2023-10-03,29.2,66.0,0.62,17.4,Cloudy,4.0
Los Angeles,2023-10-04,36.9,64.0,0.0,7.2,Cloudy,7.0
Los Angeles,2023-10-05,35.8,56.0,0.0,16.2,Cloudy,4.0
Los Angeles,2023-10-06,22.2,67.0,0.29,12.9,Sunny,6.0
Los Angeles,2023-10-07,9.3,52.0,0.0,4.6,Sunny,3.0
Los Angeles,2023-10-08,28.9,56.0,0.0,13.5,Sunny,3.0
Los Angeles,2023-10-09,18.8,67.0,0.0,3.3,Sunny,2.0
Los Angeles,2023-10-10,17.1,60.0,0.0,3.4,Rainy,4.0
Los Angeles,2023-10-11,25.6,66.0,0.0,4.6,Cloudy,6.0
Los Angeles,2023-10-12,11.0,65.0,0.12,1.0,Sunny,8.0
Los Angeles,2023-10-13,35.5,56.0,0.02,18.4,Sunny,9.0
Los Angeles,2023-10-14,19.7,68.0,0.0,2.5,Sunny,8.0
Los Angeles,2023-10-15,29.9,69.0,0.35,9.9,Sunny,8.0
Los Angeles,2023-10-16,48.6,56.0,0.0,10.0,Sunny,7.0
Los Angeles,2023-10-17,45.8,58.0,0.0,9.9,Cloudy,5.0
Los Angeles,2023-10-18,21.0,51.0,0.32,7.6,Sunny,3.0
Los Angeles,2023-10-19,15.5,51.0,0.36,18.9,Sunny,4.0
Los Angeles,2023-10-20,33.5,60.0,0.38,7.8,Cloudy,4.0
Los Angeles,2023-10-21,30.7,63.0,0.0,16.3,Stormy,7.0
Los Angeles,2023-10-22,52.6,53.0,0.37,23.4,Sunny,1.0
Los Angeles,2023-10-23,30.1,63.0,0.42,9.2,Cloudy,6.0
Los Angeles,2023-10-24,21.9,54.0,0.0,12.6,Cloudy,7.0
Los Angeles,2023-10-25,32.1,65.0,0.31,9.2,Sunny,5.0
Los Angeles,2023-10-26,40.2,54.0,0.06,3.5,Rainy,8.0
Los Angeles,2023-10-27,38.7,59.0,0.0,11.6,Cloudy,5.0
Los Angeles,2023-10-28,33.3,66.0,0.3,2.3,Sunny,8.0
Los Angeles,2023-10-29,32.5,55.0,0.26,20.8,Cloudy,9.0
Los Angeles,2023-10-30,30.0,59.0,0.19,2.1,Sunny,8.0
Los Angeles,2023-10-31,25.1,56.0,0.0,25.8,Stormy,4.0
Los Angeles,2023-11-01,33.2,56.0,0.59,8.3,Cloudy,6.0
Los Angeles,2023-11-02,53.3,60.0,1.15,9.5,Cloudy,9.0
Los Angeles,2023-11-03,15.2,63.0,0.0,11.4,Cloudy,3.0
Los Angeles,2023-11-04,29.4,60.0,0.0,9.0,Rainy,4.0
Los Angeles,2023-11-05,29.3,62.0,0.0,10.0,Cloudy,10.0
Los Angeles,2023-11-06,40.7,70.0,0.65,11.3,Sunny,9.0
Los Angeles,2023-11-07,47.1,61.0,0.71,9.5,Rainy,4.0
Los Angeles,2023-11-08,22.1,70.0,0.0,3.5,Sunny,7.0
Los Angeles,2023-11-09,16.0,54.0,0.27,10.1,Stormy,8.0
Los Angeles,2023-11-10,28.6,65.0,0.0,11.3,Cloudy,9.0
Los Angeles,2023-11-11,19.5,62.0,0.25,12.2,Sunny,5.0
Los Angeles,2023-11-12,32.6,66.0,0.0,6.6,Sunny,5.0
Los Angeles,2023-11-13,30.6,58.0,0.0,10.4,Rainy,3.0
Los Angeles,2023-11-14,34.4,57.0,0.0,4.8,Cloudy,6.0
Los Angeles,2023-11-15,46.4,66.0,0.0,7.4,Cloudy,7.0
Los Angeles,2023-11-16,33.6,66.0,0.0,10.3,Stormy,4.0
Los Angeles,2023-11-17,37.9,62.0,0.0,4.9,Stormy,5.0
Los Angeles,2023-11-18,41.0,63.0,0.0,3.2,Stormy,8.0
Los Angeles,2023-11-19,52.2,61.0,0.0,12.3,Sunny,6.0
Los Angeles,2023-11-20,49.4,64.0,0.01,13.9,Rainy,6.0
Los Angeles,2023-11-21,45.3,54.0,0.15,13.9,Sunny,7.0
Los Angeles,2023-11-22,15.5,68.0,0.3,16.5,Sunny,9.0
Los Angeles,2023-11-23,21.6,60.0,0.0,8.5,Sunny,7.0
Los Angeles,2023-11-24,51.5,57.0,0.04,9.3,Cloudy,6.0
Los Angeles,2023-11-25,29.8,58.0,0.5,17.6,Stormy,3.0
Los Angeles,2023-11-26,46.8,65.0,0.05,2.6,Stormy,6.0
Los Angeles,2023-11-27,29.7,54.0,0.94,7.1,Cloudy,2.0
Los Angeles,2023-11-28,38.0,60.0,0.62,1.9,Cloudy,7.0
Los Angeles,2023-11-29,48.3,67.0,0.0,9.3,Cloudy,5.0
Los Angeles,2023-11-30,51.9,63.0,0.82,7.0,Cloudy,7.0
Los Angeles,2023-12-01,51.2,59.0,0.08,8.1,Cloudy,6.0
Los Angeles,2023-12-02,44.4,50.0,0.0,5.1,Cloudy,7.0
Los Angeles,2023-12-03,50.7,67.0,0.07,17.8,Sunny,6.0
Los Angeles,2023-12-04,48.1,50.0,0.77,5.0,Stormy,5.0
Los Angeles,2023-12-05,64.1,67.0,0.0,11.8,Stormy,6.0
Los Angeles,2023-12-06,48.8,50.0,0.0,1.4,Sunny,5.0
Los Angeles,2023-12-07,54.0,57.0,0.77,20.5,Cloudy,6.0
Los Angeles,2023-12-08,45.6,52.0,0.43,9.2,Sunny,5.0
Los Angeles,2023-12-09,60.8,68.0,0.0,11.3,Sunny,6.0
Los Angeles,2023-12-10,37.7,54.0,0.0,11.5,Cloudy,9.0
Los Angeles,2023-12-11,53.4,59.0,0.13,16.7,Rainy,2.0
Los Angeles,2023-12-12,42.9,58.0,0.0,6.9,Cloudy,7.0
Los Angeles,2023-12-13,43.2,53.0,0.62,16.1,Cloudy,10.0
Los Angeles,2023-12-14,41.1,69.0,0.05,3.1,Cloudy,7.0
Los Angeles,2023-12-15,41.5,62.0,0.33,18.3,Sunny,2.0
Los Angeles,2023-12-16,51.8,57.0,0.0,9.0,Sunny,7.0
Los Angeles,2023-12-17,50.4,60.0,0.6,7.6,Stormy,4.0
Los Angeles,2023-12-18,57.3,54.0,0.02,16.5,Sunny,6.0
Los Angeles,2023-12-19,60.3,62.0,0.0,6.5,Stormy,7.0
Los Angeles,2023-12-20,31.8,64.0,0.81,11.1,Sunny,7.0
Los Angeles,2023-12-21,48.0,54.0,0.0,8.6,Cloudy,5.0
Los Angeles,2023-12-22,61.6,64.0,0.07,5.5,Sunny,4.0
Los Angeles,2023-12-23,50.0,58.0,0.16,12.6,Rainy,4.0
Los Angeles,2023-12-24,56.4,66.0,0.77,11.3,Sunny,5.0
Los Angeles,2023-12-25,56.2,59.0,0.0,14.3,Sunny,7.0
Los Angeles,2023-12-26,34.6,60.0,0.49,8.6,Sunny,10.0
Los Angeles,2023-12-27,59.6,54.0,0.0,6.8,Cloudy,8.0
Los Angeles,2023-12-28,61.4,59.0,1.18,8.8,Rainy,6.0
Los Angeles,2023-12-29,36.4,54.0,0.32,5.6,Cloudy,6.0
Los Angeles,2023-12-30,50.4,67.0,0.26,12.1,Rainy,7.0
Los Angeles,2023-12-31,43.1,64.0,0.0,18.9,Cloudy,4.0
Chicago,2023-01-01,61.5,65.0,0.0,18.3,Cloudy,4.0
Chicago,2023-01-02,41.7,65.0,0.04,14.1,Cloudy,7.0
Chicago,2023-01-03,58.5,53.0,0.53,10.9,Rainy,6.0
Chicago,2023-01-04,55.5,61.0,0.11,6.2,Stormy,8.0
Chicago,2023-01-05,59.0,64.0,0.93,10.4,Cloudy,6.0
Chicago,2023-01-06,59.8,60.0,0.92,7.7,Sunny,11.0
Chicago,2023-01-07,61.2,59.0,0.0,7.7,Stormy,6.0
Chicago,2023-01-08,67.1,67.0,0.1,9.7,Rainy,4.0
Chicago,2023-01-09,71.0,65.0,0.0,9.6,Sunny,6.0
Chicago,2023-01-10,67.3,64.0,0.0,6.9,Stormy,4.0
Chicago,2023-01-11,82.7,66.0,0.46,8.5,Rainy,9.0
Chicago,2023-01-12,54.8,56.0,0.0,11.4,Cloudy,4.0
Chicago,2023-01-13,75.6,52.0,0.0,2.8,Cloudy,9.0
Chicago,2023-01-14,89.4,57.0,0.68,3.9,Cloudy,8.0
Chicago,2023-01-15,61.9,68.0,0.0,6.8,Sunny,6.0
Chicago,2023-01-16,66.8,50.0,0.0,1.6,Cloudy,4.0
Chicago,2023-01-17,61.2,68.0,0.0,14.2,Rainy,4.0
